,user_id,artist,popularity,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo
88,yojam4kpfre3ozvia2n73cduw,ONE OK ROCK,64,0.615,0.0178,0.841,0.0,-5.352,0.0416,126.026
89,yojam4kpfre3ozvia2n73cduw,ONE OK ROCK,62,0.36,8.83e-05,0.983,0.0,-2.352,0.101,182.058
90,yojam4kpfre3ozvia2n73cduw,Shiro Sagisu,0,0.646,0.0339,0.676,1.99e-06,-9.477,0.0431,128.128
91,yojam4kpfre3ozvia2n73cduw,Bruno Major,55,0.801,0.422,0.388,0.00532,-9.737,0.205,155.021
92,yojam4kpfre3ozvia2n73cduw,Bruno Major,75,0.772,0.491,0.256,0.00612,-8.545,0.0481,118.902
93,yojam4kpfre3ozvia2n73cduw,Bruno Major,69,0.555,0.931,0.27,0.536,-15.892,0.0884,139.691
94,yojam4kpfre3ozvia2n73cduw,SG Lewis,49,0.471,0.102,0.567,0.0,-7.599,0.572,205.005
95,yojam4kpfre3ozvia2n73cduw,Scary Pockets,45,0.681,0.103,0.454,5.53e-06,-9.097,0.0564,60.955
96,yojam4kpfre3ozvia2n73cduw,Frank Ocean,72,0.721,0.409,0.339,0.00153,-11.195,0.0532,129.83
97,yojam4kpfre3ozvia2n73cduw,Frank Ocean,72,0.913,0.0272,0.603,0.000503,-4.892,0.226,123.061
98,yojam4kpfre3ozvia2n73cduw,Calvin Harris,74,0.736,0.498,0.795,1.21e-06,-3.299,0.0545,104.066
99,yojam4kpfre3ozvia2n73cduw,Frank Ocean,77,0.861,0.594,0.647,0.661,-7.425,0.0675,158.037
100,yojam4kpfre3ozvia2n73cduw,Frank Ocean,78,0.567,0.782,0.388,0.000309,-9.579,0.0384,116.362
101,yojam4kpfre3ozvia2n73cduw,Swae Lee,55,0.904,0.00119,0.492,0.364,-9.657,0.155,149.982
102,yojam4kpfre3ozvia2n73cduw,Swae Lee,69,0.915,0.0824,0.588,0.000169,-6.302,0.0677,123.936
103,yojam4kpfre3ozvia2n73cduw,Swae Lee,63,0.542,0.176,0.434,0.0,-11.17,0.0645,120.046
104,yojam4kpfre3ozvia2n73cduw,Kane Brown,81,0.727,0.0469,0.626,2.58e-05,-8.415,0.0726,86.97
105,yojam4kpfre3ozvia2n73cduw,Swae Lee,54,0.775,0.352,0.492,0.000159,-8.769,0.109,99.933
106,yojam4kpfre3ozvia2n73cduw,J. Cole,67,0.732,0.0819,0.663,0.0,-7.616,0.192,139.964
107,yojam4kpfre3ozvia2n73cduw,J. Cole,69,0.61,0.0398,0.569,0.0,-9.447,0.345,81.409
