,user_id,artist,popularity,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo
134,yojam4kpfre3ozvia2n73cduw,khai dreams,59,0.866,0.348,0.67,0.0,-6.139,0.242,98.007
135,yojam4kpfre3ozvia2n73cduw,khai dreams,47,0.462,0.97,0.199,2.24e-05,-17.35,0.0435,138.189
136,yojam4kpfre3ozvia2n73cduw,khai dreams,46,0.707,0.813,0.369,0.0,-13.219,0.0528,88.017
137,yojam4kpfre3ozvia2n73cduw,khai dreams,46,0.587,0.432,0.575,0.000133,-11.303,0.072,81.774
138,yojam4kpfre3ozvia2n73cduw,khai dreams,51,0.65,0.644,0.534,0.0,-9.316,0.53,115.03
139,yojam4kpfre3ozvia2n73cduw,khai dreams,46,0.763,0.144,0.379,0.00269,-10.569,0.0531,129.935
140,yojam4kpfre3ozvia2n73cduw,mxmtoon,49,0.663,0.585,0.376,0.0,-11.194,0.134,145.091
141,yojam4kpfre3ozvia2n73cduw,Rook1e,49,0.601,0.478,0.565,0.0,-6.46,0.174,75.377
142,yojam4kpfre3ozvia2n73cduw,khai dreams,56,0.866,0.59,0.655,0.0,-5.965,0.286,106.029
143,yojam4kpfre3ozvia2n73cduw,khai dreams,47,0.839,0.429,0.542,0.0333,-10.67,0.0676,135.919
144,yojam4kpfre3ozvia2n73cduw,khai dreams,48,0.846,0.4,0.526,0.0,-7.469,0.0688,104.097
145,yojam4kpfre3ozvia2n73cduw,khai dreams,42,0.803,0.159,0.312,0.226,-17.272,0.0389,106.673
146,yojam4kpfre3ozvia2n73cduw,khai dreams,49,0.761,0.232,0.754,0.0,-6.767,0.43,79.929
147,yojam4kpfre3ozvia2n73cduw,khai dreams,47,0.658,0.415,0.703,4.59e-06,-7.706,0.105,92.026
148,yojam4kpfre3ozvia2n73cduw,khai dreams,41,0.594,0.563,0.62,1.5e-06,-11.267,0.329,173.909
149,yojam4kpfre3ozvia2n73cduw,khai dreams,42,0.761,0.782,0.204,0.775,-18.055,0.0501,92.535
150,yojam4kpfre3ozvia2n73cduw,khai dreams,56,0.797,0.536,0.842,0.0,-4.37,0.398,90.118
151,yojam4kpfre3ozvia2n73cduw,khai dreams,43,0.661,0.87,0.248,0.0,-11.647,0.127,115.963
152,yojam4kpfre3ozvia2n73cduw,khai dreams,40,0.638,0.882,0.243,0.0013,-13.818,0.0331,76.009
153,yojam4kpfre3ozvia2n73cduw,khai dreams,39,0.553,0.704,0.21,0.339,-17.84,0.297,135.662
154,yojam4kpfre3ozvia2n73cduw,RudeManners,36,0.714,0.843,0.138,0.0775,-19.902,0.0322,99.984
155,yojam4kpfre3ozvia2n73cduw,khai dreams,40,0.76,0.741,0.233,0.0,-18.382,0.0522,94.327
156,yojam4kpfre3ozvia2n73cduw,khai dreams,38,0.741,0.721,0.457,9.45e-05,-12.12,0.0852,92.033
157,yojam4kpfre3ozvia2n73cduw,biosphere,38,0.401,0.584,0.684,0.0954,-10.292,0.18,143.307
158,yojam4kpfre3ozvia2n73cduw,Mac Miller,72,0.861,0.627,0.33,1.93e-06,-7.194,0.0526,95.016
159,yojam4kpfre3ozvia2n73cduw,Chris Wright,51,0.693,0.946,0.403,5.07e-06,-8.773,0.191,115.621
160,yojam4kpfre3ozvia2n73cduw,Ant Saunders,58,0.816,0.464,0.401,0.0,-8.041,0.22,129.041
161,yojam4kpfre3ozvia2n73cduw,khai dreams,3,0.771,0.334,0.607,0.0,-12.02,0.113,90.035
162,yojam4kpfre3ozvia2n73cduw,Rook1e,49,0.601,0.478,0.565,0.0,-6.46,0.174,75.377
163,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.804,0.771,0.516,2.86e-05,-8.336,0.0615,82.99
164,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.666,0.876,0.247,0.0,-11.67,0.13,116.06
165,yojam4kpfre3ozvia2n73cduw,khai dreams,0,0.739,0.826,0.158,0.588,-18.86,0.0386,92.554
166,yojam4kpfre3ozvia2n73cduw,Bruno Major,1,0.555,0.931,0.27,0.536,-15.892,0.0884,139.691
167,yojam4kpfre3ozvia2n73cduw,Bruno Major,0,0.806,0.535,0.362,0.045,-10.381,0.0345,127.502
168,yojam4kpfre3ozvia2n73cduw,Samsa,25,0.54,0.307,0.744,8.95e-05,-10.942,0.405,92.207
169,yojam4kpfre3ozvia2n73cduw,khai dreams,62,0.511,0.918,0.235,0.0,-13.345,0.127,117.769
170,yojam4kpfre3ozvia2n73cduw,khai dreams,63,0.35,0.712,0.429,0.0,-13.14,0.131,169.901
171,yojam4kpfre3ozvia2n73cduw,Samsa,18,0.479,0.302,0.784,0.0,-8.464,0.493,179.382
172,yojam4kpfre3ozvia2n73cduw,Forrest.,63,0.846,0.0244,0.851,0.0,-3.821,0.372,139.966
173,yojam4kpfre3ozvia2n73cduw,afternoon,43,0.681,0.593,0.549,0.0,-12.19,0.392,84.925
174,yojam4kpfre3ozvia2n73cduw,Souly Had,64,0.756,0.341,0.517,2.68e-05,-8.122,0.0996,110.064
175,yojam4kpfre3ozvia2n73cduw,Daniel Caesar,66,0.448,0.824,0.263,1.91e-06,-11.98,0.0373,109.889
176,yojam4kpfre3ozvia2n73cduw,Ed Sheeran,83,0.781,0.474,0.445,0.0,-6.061,0.0295,78.998
177,yojam4kpfre3ozvia2n73cduw,Ed Sheeran,63,0.432,0.459,0.377,0.0,-5.79,0.0304,94.973
178,yojam4kpfre3ozvia2n73cduw,Ed Sheeran,69,0.53,0.697,0.346,1.07e-05,-10.497,0.0376,121.876
179,yojam4kpfre3ozvia2n73cduw,Roderick Porter,57,0.774,0.784,0.332,0.0,-9.014,0.0534,90.03
